id,sursa_site,an,titlu,label_numeric,pred,prob_cls1,nr_cuvinte,nr_ghilimele,densitate_ghilimele,nr_paragrafe,nr_non_ascii,pct_non_ascii
vrd_0097,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Locuitorii regiunii Luhansk vor fi deportați de Kiev,1,0,0.0037388463970273,153,11,0.0718954248366013,1,43,4.037558685446009
vrd_0512,veridica.ro,2025,Volodimir Zelenski este singurul obstacol în calea păcii,1,0,0.0030170681420713,119,6,0.05042016806722689,1,36,4.25531914893617
vrd_0016,veridica.ro,2022,Chișinăul întreține conflictul transnistrean pentru ca Occidentul să rămână interesat de Moldova,1,1,0.6836875081062317,133,2,0.015037593984962405,1,40,4.410143329658213
vrd_0410,veridica.ro,2024,Ceremonia de închidere a Olimpiadei a fost un spectacol satanist,1,1,0.6753242015838623,523,17,0.032504780114722756,1,173,5.138105138105138
vrd_0298,veridica.ro,2023,În Ucraina va fi o iarnă grea din cauza autorităților,1,0,0.0022557482589036,201,6,0.029850746268656716,1,71,5.056980056980057
vrd_0172,veridica.ro,2022,"Deja cucerită de Occident, România se lasă călcată în picioare și de Ucraina",1,1,0.6780464053153992,221,2,0.00904977375565611,1,77,6.443514644351464
vrd_0271,veridica.ro,2023,Ucrainenii sunt condamnați la pușcărie pentru că discută cu rudele lor din Rusia,1,0,0.0019762760493904,193,2,0.010362694300518135,1,74,6.192468619246862
vrd_0349,veridica.ro,2024,Rușii au fost primiți cu bucurie în Avdiivka,1,0,0.0223979670554399,254,6,0.023622047244094488,1,79,5.096774193548387
vrd_0529,veridica.ro,2025,"Maia Sandu a interzis marcarea ""Zilei Victoriei"" în R. Moldova",1,0,0.0420523099601268,435,12,0.027586206896551724,1,162,5.527123848515865
vrd_0535,veridica.ro,2025,"Conflictul transnistrean, provocat de rusofobie și românism",1,1,0.6690641045570374,232,8,0.034482758620689655,1,76,4.4548651817116065
vrd_0027,veridica.ro,2022,NATO împinge Moldova spre un război cu Rusia,1,1,0.6784233450889587,143,4,0.027972027972027972,1,40,4.223864836325237
vrd_0370,veridica.ro,2024,Franța a trimis Legiunea Străină pe frontul ucrainean,1,1,0.670411229133606,229,2,0.008733624454148471,1,103,7.069320521619766
vrd_0354,veridica.ro,2024,"Pacea, realizabilă doar prin anexarea Ucrainei",1,0,0.0018496261909604,237,4,0.016877637130801686,1,81,5.536568694463432
vrd_0445,veridica.ro,2024,UE a ruinat Ucraina,1,1,0.6756736636161804,163,0,0.0,1,51,4.806786050895382
vrd_0487,veridica.ro,2025,"CIJ a dat teritorii României, cum vrea și Călin Georgescu",1,1,0.6791470050811768,54,0,0.0,1,16,5.245901639344262
vrd_0231,veridica.ro,2023,Ucraina este un pseudo-stat nazist împins la război de Occident,1,1,0.670897901058197,203,2,0.009852216748768473,1,53,4.380165289256198
vrd_0101,veridica.ro,2022,Parteneriatul strategic România-SUA nu ne-a adus avantaje,1,1,0.6783641576766968,228,2,0.008771929824561403,1,70,5.654281098546042
vrd_0166,veridica.ro,2022,Statele Unite se pregătesc să atace Transnistria,1,0,0.0072625572793185,288,8,0.027777777777777776,1,92,4.672422549517521
vrd_0594,veridica.ro,2025,Victoria PAS în alegeri va avea același impact ca venirea naziștilor la putere,1,1,0.6551697850227356,628,19,0.030254777070063694,1,210,5.212211466865227
vrd_0501,veridica.ro,2025,Britanicii vor muri și Zelenski se va îmbogăți,1,0,0.004063306376338,132,2,0.015151515151515152,1,34,4.3927648578811365
vrd_0573,veridica.ro,2025,Occidentalii migrează în masă în Rusia în căutarea valorilor tradiționale,1,0,0.0122175244614481,235,4,0.01702127659574468,1,88,5.67741935483871
vrd_0526,veridica.ro,2025,Chișinăul persecută Mitropolia subordonată Patriarhiei Ruse,1,1,0.6747424006462097,316,4,0.012658227848101266,1,123,5.707656612529003
vrd_0647,veridica.ro,2026,Ucrainenii se vor închina la icoana unui sportiv cu cască,1,0,0.0024394402280449,156,8,0.05128205128205128,1,46,4.200913242009133
vrd_0126,veridica.ro,2022,Românii și Europa vor îngheța la iarnă,1,0,0.3351465165615082,372,3,0.008064516129032258,1,130,5.696757230499562
vrd_0129,veridica.ro,2022,Rusia nu este de vină pentru explozia prețurilor la energie și gaze naturale,1,1,0.6576935648918152,276,2,0.007246376811594203,1,87,5.132743362831858
vrd_0670,veridica.ro,2026,"Ucrainenii vor să citească în rusă, nu în ucraineană",1,0,0.0106503395363688,171,4,0.023391812865497075,1,78,7.4074074074074066
vrd_0649,veridica.ro,2026,Va fi pace doar dacă Ucraina va fi administrată de o putere străină,1,0,0.0019362427992746,155,2,0.012903225806451613,1,45,4.197761194029851
vrd_0383,veridica.ro,2024,Noul Parlament European va continua politica rusofobă,1,0,0.0045480276457965,157,4,0.025477707006369428,1,55,4.919499105545618
vrd_0282,veridica.ro,2023,Ucraina vrea să masacreze rușii din Crimeea,1,0,0.0058948220685124,161,8,0.049689440993788817,1,58,5.395348837209302
vrd_0669,veridica.ro,2026,"Israelul vrea ""să anuleze creştinismul""",1,0,0.0022772685624659,219,4,0.0182648401826484,1,87,6.079664570230608
vrd_0051,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: 95% dintre ucraineni așteaptă să fie eliberați de Rusia, afirmă liderul separatist din Luhansk, Marat Bașirov",1,0,0.0035492996685206,94,2,0.02127659574468085,1,46,7.57825370675453
vrd_0007,veridica.ro,2022,Ucraina pregătește un masacru în Donbass,1,0,0.0032872902229428,434,5,0.01152073732718894,1,132,4.73967684021544
vrd_0277,veridica.ro,2023,Moldova se-ndreaptă spre dictatură cu binecuvântarea Occidentului,1,1,0.6759471297264099,603,16,0.026533996683250415,1,233,5.666342412451362
vrd_0457,veridica.ro,2024,Blândețea autorităților a permis lovitura de stat din Ucraina,1,0,0.0039650187827646,171,2,0.011695906432748537,1,49,4.644549763033176
vrd_0318,veridica.ro,2023,"În Ucraina, Rusia poartă un război de eliberare națională",1,0,0.0022185682319104,195,2,0.010256410256410256,1,77,6.115965051628276
vrd_0327,veridica.ro,2024,Atac nuclear al SUA pentru a ascunde înfrângerea Ucrainei,1,0,0.0039808610454201,214,6,0.028037383177570093,1,45,3.5629453681710213
vrd_0162,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Șomerii din Ucraina vor fi înrolați în armată și trimiși pe front,1,0,0.003474166849628,120,8,0.06666666666666667,1,39,4.974489795918367
vrd_0588,veridica.ro,2025,Franța nu va mai sprijini Ucraina,1,0,0.0037720915861427,129,8,0.06201550387596899,1,32,3.850782190132371
vrd_0055,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: Experții americani consideră că masacrul de la Bucea este o invenție a ""propagandei ucrainene""",1,0,0.0028068155515938,129,6,0.046511627906976744,1,44,5.034324942791762
vrd_0484,veridica.ro,2025,Doar unirea cu Rusia poate salva Ucraina,1,0,0.0025369373615831,208,8,0.038461538461538464,1,76,5.701425356339085
vrd_0667,veridica.ro,2026,"Moldova acuză Ucraina de trafic de arme, dar vrea să trimită trupe pentru a o sprijini",1,0,0.004212177824229,125,2,0.016,1,47,5.44611819235226
vrd_0413,veridica.ro,2024,UE va finanța războiul împotriva Rusiei până vor muri toți ucrainenii,1,0,0.0103189833462238,177,4,0.022598870056497175,1,59,5.207413945278023
vrd_0525,veridica.ro,2025,"Dacă ucrainenii vor pace, Ucraina trebuie să dispară",1,1,0.6724348068237305,304,6,0.019736842105263157,1,102,5.419766206163656
vrd_0334,veridica.ro,2024,UE va limita călătoriile cetățenilor săi,1,0,0.0050492542795836,162,2,0.012345679012345678,1,79,7.072515666965085
vrd_0024,veridica.ro,2022,Kievul își încalcă obligația de a negocia cu separatiștii din Donbass și face propagandă ca Goebbels,1,0,0.0101906917989254,184,7,0.03804347826086957,1,48,3.9473684210526314
vrd_0040,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: 15 milioane de ucraineni au legături strânse cu Rusia, iar naționaliștii ucraineni îi folosesc pe rusofoni ca scuturi umane.",1,0,0.0021181146148592,160,8,0.05,1,56,5.204460966542751
vrd_0421,veridica.ro,2024,UE se înarmează pentru a ataca Rusia exact ca Germania nazistă,1,0,0.0292055606842041,226,6,0.02654867256637168,1,75,5.2264808362369335
vrd_0551,veridica.ro,2025,Ucraina recurge la terorism din cauza lipsei de fonduri,1,0,0.0015307136345654,156,6,0.038461538461538464,1,42,4.038461538461538
vrd_0259,veridica.ro,2023,În Moldova se vrea amendarea vorbitorilor de rusă,1,1,0.6249577403068542,524,11,0.02099236641221374,1,222,6.283611661477498
vrd_0503,veridica.ro,2025,Ucrainenii trăiesc mai puțin din cauza guvernanților,1,0,0.0031284508295357,182,4,0.02197802197802198,1,60,5.240174672489083
vrd_0167,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Volodimir Zelenski a vizitat Hersonul pentru a lansa masacrarea civililor,1,0,0.0018596006557345,105,2,0.01904761904761905,1,25,3.4199726402188784
vrd_0639,veridica.ro,2026,Parlamentul de la Kiev vrea refacerea unității cu Rusia și Belarus,1,0,0.0025777094997465,180,4,0.022222222222222223,1,64,5.245901639344262
vrd_0583,veridica.ro,2025,"Zelenski este inadecvat, iar armele occidentale doar adâncesc ""agonia regimului""",1,0,0.0022935210727155,131,6,0.04580152671755725,1,40,4.7114252061248525
vrd_0022,veridica.ro,2022,"Putin este un bun creștin, victimă a discursului rusofob și n-are vreo legătură cu comunismul, impus Rusiei de Occident",1,0,0.0065901014022529,406,14,0.034482758620689655,1,162,6.269349845201239
vrd_0138,veridica.ro,2022,Republica Moldova vrea un schimb de teritorii cu Ucraina,1,0,0.0211346484720706,158,6,0.0379746835443038,1,62,5.794392523364486
vrd_0204,veridica.ro,2023,"România masează trupe la granița cu Moldova și în Chișinău, chiar dacă neagă acest lucru",1,1,0.6677330136299133,176,3,0.017045454545454544,1,72,6.382978723404255
vrd_0620,veridica.ro,2025,"Drona prăbușită în județul Vaslui e ucraineană, nu rusească",1,1,0.6730754375457764,135,6,0.044444444444444446,1,74,7.644628099173553
vrd_0194,veridica.ro,2023,"Abandonați de propriul guvern, refugiații ucraineni sunt prost tratați și de Republica Moldova",1,0,0.0036089897621423,348,4,0.011494252873563218,1,113,4.945295404814004
vrd_0315,veridica.ro,2023,Occidentul îi cere Ucrainei să mobilizeze femeile și bătrânii,1,0,0.0020310245454311,136,2,0.014705882352941176,1,57,6.368715083798883
vrd_0510,veridica.ro,2025,UE va confisca economiile populației,1,1,0.6806069016456604,102,2,0.0196078431372549,1,39,5.8912386706948645
vrd_0531,veridica.ro,2025,Războiul din Ucraina a fost planificat de NATO,1,0,0.2072689831256866,239,3,0.012552301255230125,1,77,5.1027170311464545
vrd_0490,veridica.ro,2025,"USAID a organizat ""revoluția Twitter"" din Republica Moldova",1,1,0.6780123114585876,93,0,0.0,1,20,3.717472118959108
vrd_0170,veridica.ro,2022,Chișinăul negociază cu Kievul un schimb de teritorii: oferă un depozit militar din Transnistria în locul unei părți a regiunii Odessa,1,0,0.0020392253063619,368,2,0.005434782608695652,1,115,4.746182418489476
vrd_0021,veridica.ro,2022,"România cumpără arme americane, fără a avea vreun beneficiu, în loc să investească în educație",1,1,0.5675567984580994,297,4,0.013468013468013467,1,94,4.870466321243523
vrd_0560,veridica.ro,2025,Ucraina respinge propunerea Rusiei de a iniția negocieri de pace,1,0,0.0018106211209669,155,2,0.012903225806451613,1,35,3.3333333333333335
vrd_0672,veridica.ro,2026,UE se pregătește de război împotriva Rusiei,1,0,0.0028059172909706,291,6,0.020618556701030927,1,94,5.086580086580087
vrd_0297,veridica.ro,2023,Moldova vrea să intre în UE prin NATO,1,0,0.0552141517400741,268,12,0.04477611940298507,1,104,5.879027699265121
vrd_0239,veridica.ro,2023,"""Operațiunea militară specială"" salvează Rusia de agresiunea Occidentului",1,0,0.007544798310846,160,6,0.0375,1,53,4.561101549053356
vrd_0031,veridica.ro,2022,"Războiul din Ucraina, pretext pentru denigrarea Rusiei, cenzură, înfricoșarea populației în România și Europa și îmbogățirea vânzătorilor de armament",1,1,0.6780340075492859,369,2,0.005420054200542005,1,158,7.00354609929078
vrd_0451,veridica.ro,2024,Zelenski va provoca un război civil sau nuclear,1,0,0.0016726083122193,141,0,0.0,1,33,3.678929765886288
vrd_0243,veridica.ro,2023,Moldova iese din CSI la indicația Occidentului,1,0,0.0034822323359549,204,0,0.0,1,68,5.070842654735272
vrd_0042,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Rusia a descoperit lagăre naționaliste de concentrare în estul Ucrainei,1,0,0.0020802139770239,135,6,0.044444444444444446,1,48,5.3156146179401995
vrd_0483,veridica.ro,2025,Ţările baltice şi-au pierdut independenţa,1,0,0.0037591170985251,133,0,0.0,1,47,4.880581516095535
vrd_0653,veridica.ro,2026,Ucraina furnizează arme cartelurilor mexicane,1,1,0.678928554058075,64,0,0.0,1,26,6.824146981627297
vrd_0173,veridica.ro,2022,Guvernarea de la Chișinău vrea să forțeze intrarea Republicii Moldova în NATO,1,0,0.036875482648611,187,5,0.026737967914438502,1,73,5.645784996133024
vrd_0165,veridica.ro,2022,Consumatorii români nu vor mai putea cumpăra energie de la Hidroelectrica și Nuclearelectrica din cauză că aceasta va fi dată Moldovei,1,0,0.0614510923624038,180,2,0.011111111111111112,1,61,5.749293119698398
vrd_0523,veridica.ro,2025,UE se va alătura Ucrainei ca să răzbune înfrângerea din 1945,1,0,0.0027247907128185,239,6,0.02510460251046025,1,70,4.844290657439446
vrd_0113,veridica.ro,2022,Zelenski face legi pentru a prelungi războiul cu Rusia pe încă 50 de ani,1,1,0.6728826761245728,119,2,0.01680672268907563,1,35,5.263157894736842
vrd_0600,veridica.ro,2025,Rusia a dezvoltat un vaccin anticancer,1,1,0.6705116033554077,129,2,0.015503875968992248,1,39,4.85678704856787
vrd_0058,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Locuitorii orașului Zaporojie solicită alipirea la Republica Populară Donețk,1,0,0.0021329789888113,130,8,0.06153846153846154,1,45,4.870129870129871
vrd_0164,veridica.ro,2022,Republica Moldova fură gazul Transnistriei și îl vinde Ucrainei,1,0,0.0081232022494077,423,2,0.004728132387706856,1,124,4.409672830725462
vrd_0417,veridica.ro,2024,Chișinăul s-ar pregăti să atace regiunea transnistreană,1,0,0.0300043039023876,164,4,0.024390243902439025,1,72,6.293706293706294
vrd_0221,veridica.ro,2023,Guvernarea de la Chișinău a furat un miliard de euro din ajutorul financiar oferit de UE,1,1,0.6709879636764526,226,6,0.02654867256637168,1,91,6.1778682959945685
vrd_0012,veridica.ro,2022,Armamentul oferit de Occident Ucrainei este expirat,1,1,0.6532532572746277,139,2,0.014388489208633094,1,33,3.6707452725250276
vrd_0466,veridica.ro,2024,UE nu sprijină R. Moldova să treacă peste criza energetică,1,1,0.6772410869598389,210,2,0.009523809523809525,1,65,5.130228887134964
vrd_0267,veridica.ro,2023,Occidentul invită Rusia să se reconecteze la sistemul internaţional de plăţi,1,0,0.0069418055936694,208,4,0.019230769230769232,1,71,5.744336569579287
vrd_0637,veridica.ro,2025,În Ucraina va fi pace doar dacă Rusia își atinge obiectivele,1,0,0.0029633443336933,100,6,0.06,1,25,3.4818941504178276
vrd_0359,veridica.ro,2024,Republica Moldova renunță la Transnistria,1,0,0.0077189123257994,152,2,0.013157894736842105,1,50,5.09683995922528
vrd_0276,veridica.ro,2023,Ucrainenii așteaptă salvarea de la Rusia,1,0,0.0251470375806093,207,1,0.004830917874396135,1,65,4.754937820043892
vrd_0163,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Belarusul și Rusia formează un grup militar comun pentru a se apăra de atacuri teroriste ucrainene și de o posibilă agresiune NATO,1,0,0.0087670749053359,231,2,0.008658008658008658,1,71,4.720744680851064
vrd_0486,veridica.ro,2025,"Dacă Zelenski nu e oprit, Ucraina dispare într-un an",1,0,0.002058373298496,137,4,0.029197080291970802,1,31,3.6427732079905994
vrd_0654,veridica.ro,2026,A început Al Treilea Război Mondial,1,1,0.6685729026794434,160,0,0.0,1,60,6.3897763578274756
vrd_0564,veridica.ro,2025,Trump contribuie la intensificarea războiului din Ucraina,1,0,0.0046479720622301,189,2,0.010582010582010581,1,64,5.05130228887135
vrd_0502,veridica.ro,2025,UE doreşte prelungirea războiului din Ucraina. Narațiunea e promovată de Dan Dungaciu,1,0,0.0019548099953681,214,1,0.004672897196261682,1,65,5.237711522965351
vrd_0159,veridica.ro,2022,Românii protestează în masă față de NATO și politica de sprijin pentru Ucraina,1,0,0.0410740934312343,130,11,0.08461538461538462,1,47,5.80964153275649
vrd_0416,veridica.ro,2024,Pacea e posibilă doar dacă Ucraina va capitula,1,0,0.0059654270298779,128,4,0.03125,1,39,4.37219730941704
vrd_0673,veridica.ro,2026,UEFA atacă ortodoxia,1,1,0.6573662757873535,255,8,0.03137254901960784,1,81,4.9784880147510755
vrd_0477,veridica.ro,2025,Ucraina are pretenții teritoriale față de Belarus,1,0,0.0025237945374101,121,6,0.049586776859504134,1,26,3.2953105196451205
vrd_0200,veridica.ro,2023,Ucraina va organiza un genocid al rușilor,1,0,0.0053158090449869,172,7,0.040697674418604654,1,48,4.262877442273535
vrd_0622,veridica.ro,2025,"România, obligată să participe cu trupe la războiul din Ucraina",1,0,0.1785698384046554,164,0,0.0,1,73,6.314878892733564
vrd_0156,veridica.ro,2022,Pro-europenii de la Chișinău creează un regim autoritar militarizat care nu se va lăsa schimbat pe căi democratice,1,1,0.6692655086517334,109,2,0.01834862385321101,1,36,4.761904761904762
vrd_0211,veridica.ro,2023,Crește numărul moldovenilor care îi dau dreptate Rusiei în războiul din Ucraina,1,0,0.0038609486073255,557,4,0.00718132854578097,1,192,5.218809459092145
vrd_0293,veridica.ro,2023,Militarii ucraineni ucid civili în Herson,1,0,0.0027095526456832,166,8,0.04819277108433735,1,59,5.235137533274179
vrd_0307,veridica.ro,2023,Americanii pregătesc ocuparea Moldovei de către România,1,0,0.016928881406784,543,20,0.03683241252302026,1,162,4.44932710793738
vrd_0414,veridica.ro,2024,Moldova vrea să-i dea Ucrainei un depozit rusesc de arme din Transnistria,1,1,0.6759489178657532,326,3,0.009202453987730062,1,87,4.223300970873786
vrd_0133,veridica.ro,2022,"UE a abandonat Republica Moldova, iar România i-a dublat prețul la energia electrică",1,1,0.6783199906349182,97,2,0.020618556701030927,1,35,5.972696245733788
vrd_0216,veridica.ro,2023,Cehii îi dau Ucrainei arme ca să bombardeze civili,1,0,0.0032269286457449,136,6,0.04411764705882353,1,25,2.7056277056277054
vrd_0260,veridica.ro,2023,ONU a acuzat Ucraina de torturarea civililor,1,0,0.0034973623696714,210,5,0.023809523809523808,1,52,3.869047619047619
vrd_0398,veridica.ro,2024,Regimul lui Zelenski este la fel de represiv ca cel al lui Hitler,1,0,0.0042660599574446,140,2,0.014285714285714285,1,31,3.664302600472813
vrd_0233,veridica.ro,2023,România susține propunerea lui Medvedev de împărțire a Ucrainei,1,0,0.0073270872235298,126,4,0.031746031746031744,1,47,5.568720379146919
vrd_0655,veridica.ro,2026,"Vladimir Putin, un etalon de moralitate pentru că a condamnat războiul din Iran",1,1,0.6752088069915771,204,4,0.0196078431372549,1,66,5.14018691588785
vrd_0001,veridica.ro,2022,"România e rusofobă din ordinul Occidentului, dar românii împărtășesc valorile Rusiei",1,1,0.6771313548088074,360,14,0.03888888888888889,1,149,6.302876480541456
vrd_0122,veridica.ro,2022,Majoritatea românilor vor ieșirea țării din NATO și UE,1,1,0.6675816774368286,177,5,0.02824858757062147,1,63,5.69620253164557
vrd_0455,veridica.ro,2024,Zelenski vrea să elimine trei sferturi din ucraineni,1,0,0.0112296510487794,105,2,0.01904761904761905,1,27,4.011887072808321
vrd_0331,veridica.ro,2024,Ucrainenii care vor propria țară vor fi uciși,1,0,0.0327497571706771,211,10,0.04739336492890995,1,62,4.390934844192635
vrd_0662,veridica.ro,2026,"Ucraina e satanistă, nazistă și anti-democrată",1,0,0.0038864952512085,210,4,0.01904761904761905,1,84,6.122448979591836
vrd_0641,veridica.ro,2026,UE vrea Moldova doar ca piață de desfacere,1,0,0.010595572181046,216,2,0.009259259259259259,1,76,5.259515570934256
vrd_0646,veridica.ro,2026,Rusia luptă în Ucraina ca să apere libertatea și credința,1,0,0.0926366299390792,139,4,0.02877697841726619,1,47,5.1535087719298245
vrd_0659,veridica.ro,2026,Maia Sandu a mers la Vilnius să demonizeze Rusia și URSS,1,0,0.0020750185940414,255,8,0.03137254901960784,1,72,4.051772650534609
vrd_0570,veridica.ro,2025,Uniunea Europeană devine un bloc militar,1,1,0.69854336977005,103,2,0.019417475728155338,1,32,5.087440381558029
vrd_0591,veridica.ro,2025,Pacea în Ucraina nu este posibilă fără înlăturarea lui Zelenski,1,0,0.0065261051058769,86,2,0.023255813953488372,1,20,3.6101083032490973
vrd_0538,veridica.ro,2025,Republica Moldova vrea teritorii de la Ucraina,1,1,0.6610991954803467,202,4,0.019801980198019802,1,77,6.120826709062003
vrd_0554,veridica.ro,2025,"Pentru că Zelenski nu vrea pace, Rada îi cere demisia",1,0,0.0015669169370085,142,4,0.028169014084507043,1,41,4.857819905213271
vrd_0498,veridica.ro,2025,Antisemitismul românesc este provocat de evrei,1,1,0.6721579432487488,298,1,0.003355704697986577,1,116,6.7324434126523505
vrd_0103,veridica.ro,2022,Chișinăul vrea să denunțe Acordul de încetare a focului în Transnistria,1,0,0.0320326797664165,129,4,0.031007751937984496,1,36,4.422604422604422
vrd_0577,veridica.ro,2025,Ucraina folosește vârstnici ruși pentru atacuri teroriste,1,0,0.0079261362552642,178,4,0.02247191011235955,1,64,5.628847845206685
vrd_0220,veridica.ro,2023,Germania sprijină Ucraina pentru a face uitate ororile nazismului,1,1,0.6764783263206482,189,4,0.021164021164021163,1,73,6.369982547993019
vrd_0406,veridica.ro,2024,Ucraineni pro-ruși fac sabotaje în România,1,1,0.67803955078125,101,2,0.019801980198019802,1,30,4.11522633744856
vrd_0411,veridica.ro,2024,Un fond american de investiții deține jumătate din Ucraina,1,0,0.0096246302127838,92,0,0.0,1,32,5.342237061769616
vrd_0656,veridica.ro,2026,Maia Sandu e implicată în scandalul Epstein,1,0,0.0565246045589447,297,0,0.0,1,103,5.455508474576272
vrd_0626,veridica.ro,2025,România reduce sprijinul pentru Ucraina din cauza corupției de la Kiev,1,0,0.0030837929807603,339,10,0.029498525073746312,1,122,5.448861098704779
vrd_0107,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: La comanda SUA, Kievul va provoca un dezastru nuclear la Zaporojie",1,0,0.003402434522286,176,6,0.03409090909090909,1,57,4.730290456431535
vrd_0420,veridica.ro,2024,Uniunea Europeană impune cenzură și agenda LGBT,1,1,0.6061499714851379,199,8,0.04020100502512563,1,72,5.02092050209205
vrd_0516,veridica.ro,2025,Europa vrea să prelungească războiul din Ucraina până în 2030,1,0,0.0026843380182981,148,2,0.013513513513513514,1,56,5.720122574055159
vrd_0214,veridica.ro,2023,"Rusia și China vor pace în Ucraina, în timp ce Occidentul alimentează războiul",1,0,0.005132695659995,235,3,0.01276595744680851,1,95,6.367292225201073
vrd_0145,veridica.ro,2022,Vaccinul anti-Covid19 duce la cancer testicular,1,0,0.0268224999308586,239,6,0.02510460251046025,1,71,4.2693926638604935
vrd_0045,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: Pentru a atrage NATO în război, Ucraina va ataca ambasada SUA la Lvov și va da vina pe Rusia",1,0,0.0034240325912833,178,8,0.0449438202247191,1,56,4.690117252931323
vrd_0244,veridica.ro,2023,Occidentul crede că Ucraina va pierde,1,0,0.005420692730695,205,4,0.01951219512195122,1,56,4.008589835361489
vrd_0392,veridica.ro,2024,"Agricultorii moldoveni nu au acces pe piața UE, care dă Moldovei doar arme",1,1,0.6726539731025696,214,0,0.0,1,80,5.7512580877066855
vrd_0302,veridica.ro,2023,ONU spune că Ucraina amenință securitatea alimentară globală,1,0,0.005288858897984,160,0,0.0,1,63,6.1946902654867255
vrd_0432,veridica.ro,2024,Liderii Ucrainei au furat 240 de miliarde de USD dați de UE și SUA,1,1,0.6685447692871094,169,0,0.0,1,45,4.540867810292633
vrd_0405,veridica.ro,2024,Piloţii ucraineni antrenaţi în România sunt bețivi și incompetenţi,1,1,0.6777083277702332,102,2,0.0196078431372549,1,31,4.967948717948718
vrd_0606,veridica.ro,2025,"Politica anti-imigrație a Ungariei, aprobată de CJUE",1,0,0.0020591216161847,234,4,0.017094017094017096,1,58,4.050279329608938
vrd_0661,veridica.ro,2026,UE se apropie de China și Rusia ca reacție la războiul din Iran,1,1,0.6688827872276306,175,2,0.011428571428571429,1,63,5.8988764044943816
vrd_0534,veridica.ro,2025,Franța sprijină Ucraina pentru a declanșa al Treilea Război Mondial,1,0,0.0021316071506589,196,10,0.05102040816326531,1,59,4.667721518987341
vrd_0072,veridica.ro,2022,"PROPAGANDĂ DE RĂZBOI: Sinodul Bisericii Ortodoxe Ruse, condamnat la moarte pe teritoriul Ucrainei",1,0,0.0018467234913259,150,4,0.02666666666666667,1,44,4.123711340206185
vrd_0019,veridica.ro,2022,România își înlocuiește ambasadorul unionist de la Chișinău cu un expert NATO,1,0,0.0027823692653328,181,8,0.04419889502762431,1,57,4.615384615384616
vrd_0506,veridica.ro,2025,UE a provocat războiul din Ucraina,1,1,0.6786881685256958,121,0,0.0,1,40,5.369127516778524
vrd_0393,veridica.ro,2024,Americanii au instalat sistemul HAARP şi în România,1,1,0.6705909967422485,258,7,0.027131782945736434,1,101,6.970324361628709
vrd_0201,veridica.ro,2023,"Ucraina se pregătește să atace Transnistria, iar o armadă de tancuri NATO de pe teritoriul României, să ajungă în Crimeea",1,1,0.6761272549629211,377,10,0.026525198938992044,1,95,3.852392538523925
vrd_0230,veridica.ro,2023,"Dacă vrea în UE, Moldova trebuie să adere la NATO",1,0,0.0264681503176689,144,2,0.013888888888888888,1,49,4.8371174728529125
vrd_0351,veridica.ro,2024,"Sancțiunile UE pentru moldoveni, similare deportărilor staliniste",1,1,0.6746438145637512,221,4,0.01809954751131222,1,82,5.551794177386594
vrd_0309,veridica.ro,2023,Occidentul are nevoie de războiul din Ucraina,1,0,0.021344855427742,222,2,0.009009009009009009,1,79,5.486111111111111
vrd_0469,veridica.ro,2024,Chișinăul a provocat criza energetică din Transnistria,1,0,0.0028159404173493,218,4,0.01834862385321101,1,78,5.927051671732523
vrd_0283,veridica.ro,2023,Guvernarea de la Chișinău și-a legat soarta de Ucraina,1,0,0.003880777163431,129,5,0.03875968992248062,1,43,5.361596009975062
vrd_0215,veridica.ro,2023,SUA conduce România și poartă război împotriva Rusiei,1,1,0.6803199648857117,309,10,0.032362459546925564,1,108,5.189812590100913
vrd_0174,veridica.ro,2022,PROPAGANDĂ DE RĂZBOI: Moscova arată reținere când bombardează Ucraina pentru că știe că populația nu susține guvernarea neo-nazistă,1,0,0.0023682287428528,167,2,0.011976047904191617,1,61,5.5912007332722276
vrd_0415,veridica.ro,2024,Arme biologice ucrainene tranzitează România și Republica Moldova,1,0,0.0026800101622939,199,0,0.0,1,66,4.772234273318872
vrd_0579,veridica.ro,2025,Copiii ruși nu vor în UE din cauza discriminării și propagandei LGBT,1,0,0.0019556323532015,211,4,0.018957345971563982,1,93,7.679603633360858
vrd_0219,veridica.ro,2023,Zelenski are legături cu naziștii,1,0,0.0049819187261164,227,12,0.05286343612334802,1,80,5.063291139240507
vrd_0039,veridica.ro,2022,Forțele ucrainene au doborât un avion și un elicopter românești în Dobrogea,1,0,0.0061748796142637,133,2,0.015037593984962405,1,46,5.528846153846153
vrd_0522,veridica.ro,2025,Chișinăul a anulat autonomia Găgăuziei,1,0,0.0018987137591466,190,4,0.021052631578947368,1,88,6.085753803596127
