id,url,titlu,data,sursa_site,sectiune,text_curat,nr_cuvinte,tags,autor,matched_core,matched_hybrid,audit_thematic_pass,found_on_page,calitate_extractie,label,label_numeric,hash_continut,nr_cuvinte_pre_clean,cleaning_actions
g4m_v2_01440,https://www.g4media.ro/zelenski-ne-pregatim-pentru-reintoarcerea-luptatorilor-nostri-la-actiuni-pentru-eliberarea-pamantului-nostru-intalnire-cu-procurorul-curtii-penale-internationale-karim-khan.html,"Zelenski: „Ne pregătim pentru reîntoarcerea luptătorilor noştri la acţiuni pentru eliberarea pământului nostru”/ Întâlnire cu procurorul Curții Penale Internaționale, Karim Khan",2023-03-01T05:41:09+00:00,g4media.ro,,"Zelenski: „Ne pregătim pentru reîntoarcerea luptătorilor noştri la acţiuni pentru eliberarea pământului nostru”/ Întâlnire cu procurorul Curții Penale Internaționale, Karim Khan Preşedintele Ucrainei, Volodimir Zelenski, afirmă, în contextul vizitei în Ucraina a procurorului Curţii Penale Internaţionale Karim Khan, că ”sistemul de genocid” al ruşilor va fi demontat, ”de la trepăduşi la artizani”, iar cei responsabili vor fi aduşi în faţa justiţiei. Totodată, el arată că, pe front, situaţia cea mai dificilă este la Bahmut. „Ne pregătim pentru reîntoarcerea luptătorilor noştri la acţiuni pentru eliberarea pământului nostru. Ne gândim doar la acest scop al nostru şi în fiecare zi ne apropiem de atingerea lui. Ucraina va fi liberă. Toată Ucraina”, susţine el, citat de News.ro. Zelenski a afirmat, în mesajul transmis marţi seară, că procurorul Curţii Penale Internaţionale Karim Khan face o vizită în Ucraina, fiind vorba despre ”o instituţie şi o persoană care, fără îndoială, vor juca un rol istoric în a-i aduce pe criminalii ruşi în faţa justiţiei”. ”Politica de genocid a Rusiei împotriva poporului nostru va avea cu siguranţă consecinţe legale inevitabile pentru toţi cei care au conceput, aprobat şi implementat o astfel de politică. Şi vreau să subliniez: nu este vorba doar de executanţi, ci şi despre conducerea la nivel înalt, politică şi militară, a statului terorist. Astăzi am discutat aceste lucruri cu Karim Khan în timpul unei întâlniri la Kiev”, a explicat el. Preşedintele Ucrainei a spus că nu este o sarcină uşoară. ”Dar a răspunde crimelor ruşilor, în pofida acestei agresiuni, în termenii statului de.",250,Curtea Penală Internațională|Karim Khan|razboi ucraina|zelenski,Redacția,1,0,1,71,excelenta,stire_credibila,0,cb9dec10b145cf34,786,
g4m_v2_01439,https://www.g4media.ro/procurorul-general-al-sua-merrick-garland-a-vizitat-ucraina-kievul-anunta-deschiderea-unui-birou-al-curtii-penale-internationale-pentru-investigarea-crimelor-rusiei.html,"Procurorul general al SUA, Merrick Garland, a vizitat Ucraina/ Kievul anunță deschiderea unui birou al Curţii Penale Internaţionale pentru investigarea crimelor Rusiei",2023-03-04T05:25:01+00:00,g4media.ro,,"Procurorul general al SUA, Merrick Garland, a vizitat Ucraina/ Kievul anunță deschiderea unui birou al Curţii Penale Internaţionale pentru investigarea crimelor Rusiei Procurorul general al SUA, Merrick Garland, care conduce Departamentul Justiţiei în administraţia Biden, a efectuat vineri o vizită surpriză în Ucraina, fiind deja a doua sa deplasare în această ţară de la invazia rusă din urmă cu puţin peste un an, relatează CNN, citat de News.ro. Deplasarea nu a fost anunţată din motive de securitate, potrivit unui oficial al Departamentului de Justiţie. Garland a fost invitat la Liov de procurorul general ucrainean, a declarat oficialul, şi s-a alăturat preşedintelui Volodimir Zelenski la „Conferinţa Uniţi pentru Justiţie”. Procurorul general „a avut mai multe întâlniri şi a reafirmat hotărârea noastră de a trage Rusia la răspundere pentru crimele comise în invazia sa nedreaptă şi neprovocată împotriva vecinului său suveran”, a spus oficialul. Vizita are loc la aproape două săptămâni după ce preşedintele Joe Biden a efectuat prima sa vizită în Ucraina de la începutul războiului şi este una dintre numeroasele deplasări efectuate de membrii cabinetului Biden. Secretarul Trezoreriei, Janet Yellen, a făcut, de asemenea, recent o călătorie în Ucraina pentru a se întâlni cu Zelenski. De la începutul invaziei, Departamentul american al Justiţiei a luat mai multe măsuri pentru a trage la răspundere guvernul rus şi susţinătorii acestuia. Miercuri, Garland a declarat în faţa Comisiei juridice a Senatului că, în opinia sa, guvernul rus a comis crime împotriva umanităţii şi a declarat că Departamentul de Justiţie sprijină eforturile depuse de.",250,Andrii Kostin|cpi|curte penala internationala|Merrick Garland|procuror general|razboi ucraina|recomandate,Redacția,1,0,1,71,excelenta,stire_credibila,0,7ce3cb6dcee8c949,506,sursa
g4m_v2_01435,https://www.g4media.ro/zelenski-afirma-ca-armata-ucraineana-ramane-pe-pozitii-la-bahmut-si-nu-se-retrage-aceasta-pozitie-a-fost-sustinuta-in-unanimitate-de-catre-cei-din-statul-major.html,Zelenski afirmă că armata ucraineană rămâne pe poziţii la Bahmut şi nu se retrage: „Această poziţie a fost susţinută în unanimitate de către cei din Statul Major”,2023-03-07T05:29:06+00:00,g4media.ro,,"Zelenski afirmă că armata ucraineană rămâne pe poziţii la Bahmut şi nu se retrage: „Această poziţie a fost susţinută în unanimitate de către cei din Statul Major” Preşedintele Volodimir Zelenski şi-a concentrat discursul adresat luni seara compatrioţilor pe un singur mesaj: armata ucraineană rămâne să apere oraşul Bahmut, în ciuda unor informaţii apărute în cursul zilei cu privire la începerea unei retrageri organizate. El a spus că bătălia de la Bahmut „a dat şi dă unul dintre cele mai mari rezultate în timpul acestui război”, în condiţiile în care surse occidentale estimează că pierderile suferite de armata rusă la Bahmut sunt atât de mari, încât fac improbabilă o altă ofensivă rusă imediată, transmite News.ro. Liderul de la Kiev a ţinut să le atragă atenţia ucrainenilor să nu se lase înşelaţi de relatări care dezinformează „din partea unora care nici măcar nu pot să audă discuţiile secrete despre apărare, dar susţin că s-au luat presupuse decizii în materie de apărare” la Kiev. Tabloidul german „Bild” a scris, luni, pe surse, că ar exista disensiuni între Volodimir Zelenski şi şeful Statului Major al armatei ucrainene, generalul Valeri Zalujni, care ar fi recomandat încă de acum câteva săptămâni o retragere tactică din Bahmut. Volodimir Zelenski şi-a asigurat însă luni seara compatrioţii că a discutat despre Bahmut mai mult de o oră cu principalii comandaţi ai armatei şi cu şefii serviciilor de informaţii şi toţi au fost de părere că forţele ucrainene trebuie să reziste în continuare şi să apere acest bastion din Donbas,.",250,bahmut|razboi ucraina|Rusia|zelenski,Redacția,1,0,1,71,excelenta,stire_credibila,0,262f2f4984bcb63b,784,
g4m_v2_01432,https://www.g4media.ro/sua-joe-biden-a-cerut-congresului-un-buget-de-aparare-de-886-miliarde-de-dolari-care-include-si-fonduri-suplimentare-pentru-munitii-necesare-ucrainei.html,"SUA: Joe Biden a cerut Congresului un buget de apărare de 886 miliarde de dolari, care include și fonduri suplimentare pentru muniţii necesare Ucrainei",2023-03-13T18:41:10+00:00,g4media.ro,,"SUA: Joe Biden a cerut Congresului un buget de apărare de 886 miliarde de dolari, care include și fonduri suplimentare pentru muniţii necesare Ucrainei Preşedintele american Joe Biden a cerut Congresului pentru 2024 cel mai mare buget de apărare pe timp de pace, 886 miliarde de dolari, care include o majorare cu 5,2% a plăţii militarilor şi cel mai mare buget de până acum pentru cercetare şi dezvoltare, dar şi fonduri suplimentare pentru muniţii, a căror necesitate a fost evidenţiată de războiul din Ucraina. Cererea lui Biden prevede 842 miliarde de dolari pentru Pentagon şi 44 miliarde pentru programe legate de apărare ale FBI, Departamentului Energiei şi altor agenţii. Bugetul total propus pentru 2024 îl depăşeşte cu 28 miliarde pe cel de 858 miliarde din anul precedent. Congresul a semnalat, aşa cum o face adesea, că va suplimenta cheltuielile militare peste cele solicitate de Biden pe parcursul procesului de aprobare, întins pe mai multe luni, pe care această cerere l-a declanşat. Atât Congresul, cât şi administraţia au în atenţie un posibil război prelungit în Ucraina şi potenţiale conflicte viitoare cu Rusia şi China. Acest buget va fi primul prin care se vor achiziţiona rachete şi alte muniţii prin contracte multianuale, o procedură folosită de obicei pentru avioane şi nave. Pentagonul semnalează astfel o cerere de durată către producători de top de muniţii precum Raytheon Technologies Corp, Lockheed Martin Corp şi Aerojet Rocketdyne Holdings Inc. Războiul din Ucraina a arătat armatei SUA că are nevoie de rezerve mai mari de anumite.",250,buget de apărare|joe biden|razboi ucraina|SUA,Redacția,1,0,1,71,excelenta,stire_credibila,0,b2570a29cb5f1654,533,
g4m_v2_01425,https://www.g4media.ro/live-ziua-395-de-razboi-batalia-pentru-bahmut-se-stabilizeaza-anunta-un-comandant-ucrainean-joe-biden-pana-in-prezent-china-nu-a-livrat-arme-rusiei.html,"LIVE Ziua 395 de război: Bătălia pentru Bahmut se „stabilizează”, anunță un comandant ucrainean/ Joe Biden: Până în prezent China nu a livrat arme Rusiei",2023-03-25T08:30:52+00:00,g4media.ro,,"Ziua 395 de război: Bătălia pentru Bahmut se „stabilizează”, anunță un comandant ucrainean/ Joe Biden: Până în prezent China nu a livrat arme Rusiei Bătălia pentru Bahmut, oraşul ucrainean pe care Rusia a încercat luni de zile să-l captureze, se „stabilizează”, spune comandantul şef al armatei Ucrainei. În acest timp, preşedintele american Joe Biden a afirmat, la Ottawa, că, până în prezent, China „nu a livrat” arme Rusiei, în pofida temerilor exprimate de occidentali pe această temă, iar Volodimir Zelenski a afirmat, vineri, într-un nou discurs, că Ucraina nu va ierta toate decesele şi rănile suferite şi că toţi “teroriştii ruşi” vor fi înfrânţi. Principalele evenimente ale zilei de sâmbătă, 25 martie 2023: Ora 20:00 Rusia a convenit cu Belarusul că va staţiona arme nucleare tactice pe teritoriul acestei ţări, a declarat preşedintele Vladimir Putin, citat de agenţia TASS. O astfel de măsură nu ar încălca acordurile de neproliferare nucleară, a spus Putin, notând că Statele Unite au desfăşuratarme nucleare pe teritoriul unor aliaţi europeni. Preşedintele belarus Aleksandr Lukaşenko a ridicat de mult timp problema staţionării de arme nucleare tactice în Belarus, a adăugat Putin. ‘Am convenit cu Lukaşenko că vom amplasa arme nucleare tactice în Belarus fără încălcarea regimului de neproliferare’, a mai spus preşedintele rus. Ora 14:14 Președintele turc Tayyip Erdogan a vorbit la telefon cu președintele rus Vladimir Putin și i-a mulțumit acestuia pentru „atitudinea pozitivă” în ceea ce privește prelungirea acordului privind grânele din Marea Neagră, a anunțat sâmbătă președinția turcă. ( detalii aici ) Ora.",250,live|razboi ucraina|Rusia,Cristian Andrei Leonte,1,0,1,70,excelenta,stire_credibila,0,6fb42b0deca7d11c,564,prefix_editorial
g4m_v2_01424,https://www.g4media.ro/dmitro-kuleba-rusia-trebuie-sa-se-retraga-din-fiecare-metru-patrat-al-teritoriului-ucrainean-nu-poate-exista-vreo-neintelegere-cu-privire-la-semnificatia-cuvantului-retragere.html,Dmitro Kuleba: Rusia trebuie să se retragă din fiecare metru pătrat al teritoriului ucrainean. Nu poate exista vreo neînţelegere cu privire la semnificaţia cuvântului retragere,2023-03-28T16:51:25+00:00,g4media.ro,,"Dmitro Kuleba: Rusia trebuie să se retragă din fiecare metru pătrat al teritoriului ucrainean. Nu poate exista vreo neînţelegere cu privire la semnificaţia cuvântului retragere Şeful diplomaţiei ucrainene, Dmitro Kuleba, a cerut marţi ca Moscova să se retragă „din fiecare metru pătrat” al Ucrainei, subliniind că nu poate exista pace cu Rusia „cu orice preţ”, relatează France Presse. „Vreau să fiu foarte clar, Rusia trebuie să se retragă din fiecare metru pătrat al teritoriului ucrainean. Nu poate exista vreo neînţelegere cu privire la semnificaţia cuvântului retragere”, a afirmat Kuleba, adresându-se online unui forum de discuţii asupra „păcii în Ucraina” sub auspiciile SUA. „În acest război, noi apărăm lumea democratică în ansamblul său”, a adăugat el. „Nicio altă ţară nu vrea mai mult pacea decât Ucraina. Dar pacea cu orice preţ este o iluzie”, a subliniat Kuleba. Preşedintele ucrainean Volodimir Zelenski trebuia să participe la acest forum organizat în marja Summitului pentru democraţie, dar şi-a cerut scuze şi a fost înlocuit de ministrul său de externe. China a prezentat recent propuneri pentru a se pune capăt războiului în Ucraina, primite cu răceală de Occident, care insistă asupra suveranităţii şi integrităţii teritoriale a Ucrainei. Gazdă a reuniunii în format de videoconferinţă, secretarul de stat american Antony Blinken a avertizat împotriva unei „capcane cinice” pe care o întind unele iniţiative de pace, fără a le numi. „Cred că trebuie să ne ferim de ceea ce ar putea părea la suprafaţă ca o liniştire, dar care s-ar putea dovedi de fapt o capcană cinică”,.",250,Dmitro Kuleba|razboi ucraina|ucraina,Redacția,1,0,1,70,excelenta,stire_credibila,0,54822d5e6c87c76c,369,
g4m_v2_01417,https://www.g4media.ro/razboiul-din-ucraina-a-cauzat-distrugeri-de-24-miliarde-de-euro-la-nivelul-patrimoniului-si-al-sectorului-cultural-si-a-generat-pierderi-de-139-miliarde-de-euro-pentru-veniturile-obtinute-din-divert.html,"Războiul din Ucraina a cauzat distrugeri de 2,4 miliarde de euro la nivelul patrimoniului şi al sectorului cultural şi a generat pierderi de 13,9 miliarde de euro pentru veniturile obţinute din divertisment, artă şi turism, susține UNESCO",2023-04-03T12:37:32+00:00,g4media.ro,,"Războiul din Ucraina a cauzat distrugeri de 2,4 miliarde de euro la nivelul patrimoniului şi al sectorului cultural şi a generat pierderi de 13,9 miliarde de euro pentru veniturile obţinute din divertisment, artă şi turism, susține UNESCO Războiul din Ucraina a cauzat distrugeri de 2,4 miliarde de euro la nivelul patrimoniului şi al sectorului cultural şi a generat pierderi de 13,9 miliarde de euro pentru veniturile obţinute din divertisment, artă şi turism, a anunţat luni UNESCO, informează AFP, citată de Agerpres.ro. Aproximativ 248 de monumente au fost avariate, inclusiv unele care au fost complet distruse, în special în estul ţării, au anunţat reprezentanţii acestei organizaţii a ONU cu sediul la Paris şi al cărei director general, Audrey Azoulay, se află luni într-o vizită în Ucraina. Invazia rusă a provocat totodată o prăbuşire a sectoarelor din economia ucraineană asociate culturii, mai ales a „turismului, artelor, sportului, divertismentului, industriei culturale, educaţiei culturale”, estimată la pierderi de 15,1 miliarde de dolari (13,9 miliarde de euro), potrivit unui oficial din cadrul UNESCO. „Le vom susţine pe autorităţile ucrainene în elaborarea unui plan naţional de reconstrucţie a sectorului cultural”, a anunţat Audrey Azoulay, care a estimat că nevoia totală de finanţare în privinţa reconstrucţiei şi relansării acestui sector se situează în jurul sumei de 6,4 miliarde de euro. Şapte situri culturale şi un sit natural ucrainean se regăsesc pe lista Patrimoniului Mondial UNESCO, inclusiv centrul istoric al oraşului Odesa, relativ scutit după un an de război şi care s-a alăturat în 2023 pe lista acestor.",250,patrimoniu|razboi ucraina|unesco,Redacția,1,0,1,70,excelenta,stire_credibila,0,aaac8e9a96549e39,297,sursa
g4m_v2_01416,https://www.g4media.ro/generalul-rustam-muradov-unul-dintre-principalii-comandanti-rusi-din-ucraina-a-fost-demis-the-moscow-times.html,"Generalul Rustam Muradov, unul dintre principalii comandanți ruși din Ucraina, a fost demis (The Moscow Times)",2023-04-04T06:41:34+00:00,g4media.ro,,"Generalul Rustam Muradov, unul dintre principalii comandanți ruși din Ucraina, a fost demis (The Moscow Times) Generalul Rustam Muradov, unul dintre principalii comandanți ruși din Ucraina, a fost demis în urma unor atacuri rusești eșuate în apropierea orașului Vuhledar din estul Ucrainei, au declarat pentru The Moscow Times două surse din Ministerul Apărării. Atacurile rusești asupra orașului strategic de extracție a cărbunelui în ianuarie și la începutul lunii februarie s-au soldat cu pierderi grele de oameni și echipamente. Într-un incident notoriu, zeci de tancuri rusești ar fi fost distruse după ce li s-a ordonat să avanseze pe un singur rând din cauza lipsei de echipament de deminare. Înlăturarea lui Muradov, un comandant militar experimentat cu experiență în Siria și în Caucazul de Sud, oferă o privire rară asupra consecințelor interne ale eșecului armatei ruse de a obține câștiguri teritoriale semnificative în ofensiva sa de luni de zile în regiunea Donbas din estul Ucrainei. Zvonuri privind demiterea lui Muradov au circulat în ultimele zile pe canalele rusești pro-război de pe Telegram, dar nu a existat nicio confirmare din partea oficialilor. Ministerul rus al Apărării nu a răspuns imediat la o solicitare de comentarii din partea The Moscow Times. Și Institutul pentru Studiul Războiului (ISW) a precizat că surse rusești au speculat că comandantul districtului militar estic, generalul-colonel Rustam Muradov, a fost demis ca răspuns la criticile privind decesele rusești din Vuhledar din acest an. Grupul de reflecție a explicat că a observat anterior că „speculațiile rusești intensificate” privind schimbările în comanda.",250,general|muradov|razboi ucraina|Rusia,Andrei Dan,1,0,1,70,excelenta,stire_credibila,0,51448d900db0cf07,258,
g4m_v2_01415,https://www.g4media.ro/china-catre-occident-nu-ne-spuneti-ce-sa-facem-in-privinta-rusiei-declaratiile-au-fost-facute-de-ambasadorul-beijingului-la-moscova.html,China către Occident: Nu ne spuneți ce să facem în privința Rusiei/ Declarațiile au fost făcute de ambasadorul Beijingului la Moscova,2023-04-07T16:35:26+00:00,g4media.ro,,"China către Occident: Nu ne spuneți ce să facem în privința Rusiei/ Declarațiile au fost făcute de ambasadorul Beijingului la Moscova Puterile occidentale nu pot spune Beijingului ce să facă în legătură cu Rusia în legătură cu războiul din Ucraina , a declarat vineri ambasadorul Chinei în Rusia. „Nu partea chineză a fost cea care a creat criza ucraineană, Republica Populară Chineză nu este parte a acesteia și nu a furnizat arme niciuneia dintre părțile implicate în conflict” , a declarat Zhang Hanhui într-un interviu acordat cotidianului rus Izvestia, citat de Politico . „Occidentul nu este în măsură să dea instrucțiuni Chinei și, cu atât mai mult, nu are autoritatea de a arunca responsabilitatea asupra ei” , a adăugat Zhang. În ciuda faptului că este unul dintre principalii aliați ai Moscovei, China a încercat să se poziționeze ca intermediar între Rusia și Ucraina, prezentând în februarie un plan de pace în 12 puncte. Dar au existat preocupări tot mai mari că China ar putea furniza arme Rusiei. Luna trecută, publicația Politico a scris că mai multe companii chineze, inclusiv una legată de guvernul de la Beijing, au trimis entităților rusești 1.000 de puști de asalt, piese pentru drone și veste antiglonț. Comentariile ambasadorului chinez au loc în contextul unei vizite comune foarte așteptate a președintelui francez Emmanuel Macron și a șefei Comisiei Europene, Ursula von der Leyen, în China. Joi, ambii lideri l-au îndemnat pe președintele chinez Xi Jinping să își intensifice eforturile de pacificare – deși cu metode diferite.",250,ambasadorul Chinei la Moscova|china|interviu Izvestia|occident|politico|razboi ucraina|Rusia,Adrian Tudor,1,0,1,70,excelenta,stire_credibila,0,86e0ed66c8c74c97,420,
g4m_v2_01414,https://www.g4media.ro/istoricul-armand-gosu-putin-este-groparul-rusiei-nu-are-nimic-de-a-face-cu-comunismul-ci-cu-psihologia-criminala-e-dominat-mental-de-kgb-fsb-ii-uraste-pe-cei-care-refuza-sa-moara-ca-nav.html,"Istoricul Armand Goșu: ”Putin este groparul Rusiei, nu are nimic de-a face cu comunismul, ci cu psihologia criminală, e dominat mental de KGB/ FSB îi urăște pe cei care refuză să moară, ca Navalnîi/ Rusia devine o anexă a Chinei, care nu e sinucigașă încât să degradeze relațiile cu Occidentul”",2023-04-08T07:16:23+00:00,g4media.ro,,"Istoricul Armand Goșu: ”Putin este groparul Rusiei, nu are nimic de-a face cu comunismul, ci cu psihologia criminală, e dominat mental de KGB/ FSB îi urăște pe cei care refuză să moară, ca Navalnîi/ Rusia devine o anexă a Chinei, care nu e sinucigașă încât să degradeze relațiile cu Occidentul” Istoricul Armand Goșu a făcut mai multe declarații, vineri, în cadrul lansării cărților sale la Universitatea ”Ovidius” din Constanța, despre războiul declanșat în Ucraina, viitorul lui Vladimir Putin și impactul propagandei în societatea rusă. Goșu, specialist în istoria Rusiei, l-a numit pe Vladimir Putin ”groparul Rusiei” și a spus că acesta nu are ”nimic de-a face cu comunismul, ci cu psihologia criminală” pentru că liderul de la Kremlin este ”dominat mental de KGB”. Goșu a mai arătat că Aleksei Navalnîi s-a întors în Rusia, deși a riscat închisoarea, pentru că ”din afară nu contezi”, iar FSB ”îi urăște pe cei care refuză să moară”. În ce privește implicarea Chinei de partea Rusiei în războiul din Ucraina, Goșu consideră că Rusia ”devine o anexă a Chinei”, iar Beijingul ”nu este sinucigaș” încât să degradeze relațiile cu Occidentul. Principalele declarații: Întrebat de moderatorul Daniel Citirigă, conf.univ.dr. la Facultatea de Istorie și Științe Politice, dacă își menține părerea că Vladimir Putin este ”groparul Rusiei” , Armand Goșu a arătat că un om care se vrea refondatorul imperiului, dar lasă în urmă un dezastru nu poate fi numit altfel decât ”gropar”: Istoricul mai susține că Rusia devine astăzi o anexă și un ”junior partener”.",250,armand gosu|daniel citiriga|facultatea de istorie și știinte politice|fisp|fsb|istoria rusiei|kgb|ovidius constanta|razboi ucraina|recomandate|Vladimir Putin,Andreea Pavel,1,0,1,70,excelenta,stire_credibila,0,0446843a8cbe965b,765,
