id,text,label,sursa,an,luna,titlu,url,hash_continut
vrd_0356,"Rusia vrea pace, dar Occidentul forțează Kievul să continue războiul Stăpânii occidentali ai Ucrainei incită în toate modurile posibile Kievul să continue conflictul. Declarația a fost făcută de ministrul rus de externe, Serghei Lavrov, în cadrul unei conferințe de presă, susținute după discuțiile cu ministrul de externe al Turciei, Hakan Fidan. ""Rusia este interesată ca toate acordurile încheiate în ultimii trei ani pe această temă să fie respectate, însă, din păcate, nu se poate spune același lucru despre vecinii noștri ucraineni, cărora stăpânii lor occidentali nu doar că le permit orice își doresc, ci îi și incită în mod activ"", a declarat Lavrov. Așa cum a relatat EADaily, reprezentanta oficială a MAE rus, Maria Zaharova, a afirmat că liderii țărilor UE nu sunt capabili să participe la negocierile privind Ucraina. ""Îmi plac foarte mult aceste declarații ale occidentalilor, cum că ar dori să fie mediatori în negocieri, dar după acțiunile lor recente, inclusiv din vagonul de tren care îi ducea din Kiev, eu, de exemplu, mă îndoiesc că vor fi în stare să stea la masa tratativelor. Poate că ar trebui deja să-și rezerve un loc sub masă?"", a spus diplomata, făcând aluzie la scandalul legat de pliculețul cu cocaină pe care jurnaliștii l-au observat în posesia președintelui Franței, Emmanuel Macron.",1,veridica,2025,5,"Rusia vrea pace, dar Occidentul forțează Kievul să continue războiul",https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-rusia-vrea-pace-dar-occidentul-forteaza-kievul-sa-continue-razboiul,9f828f3983c0273406399ebbcdaebda7105e98ab
d24_v1_2734325,"Ucrainenii au lovit cu rachete Storm Shadow nave rusești și centrul de comunicații al Flotei Ruse din Sevastopol. Armata ucraineană a lovit două nave ruseşti în timpul unui atac asupra oraşului port Sevastopol din Peninsula Crimeea. ""Forţele armate ucrainene au reuşit să lovească navele amfibie Iamal şi Azov, precum şi un centru de comunicaţii şi alte infrastructuri ale Flotei Ruse de la Marea Neagră"", a anunţat duminică Centrul de comunicaţii al forţelor armate ucrainene într-un comunicat. OSINTtechnical a transmis că cel puțin trei rachete Storm Shadow au lovit principalul centru de comunicații al Flotei Ruse de la Marea Neagră. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media Sâmbătă seara, Rusia a anunţat că a respins atacul a zece rachete ucrainene care a vizat oraşul Sevastopol. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media Un copil şi o femeie au fost răniţi de resturi de la rachetele doborâte, care au deteriorat mai multe clădiri rezidenţiale, a declarat Mihail Razvojaev, guvernatorul oraşului Sevastopol. Peninsula Crimeea este vizată constant de armata ucraineană cu ajutorul rachetelor şi dronelor, deoarece este importantă pentru logistica forţelor ruse care ocupă sudul Ucrainei. La începutul lunii ianuarie, şeful serviciilor de informaţii militare ucrainene (GUR), Kirill Budanov, a afirmat că atacurile ucrainene împotriva Crimeei se",0,digi24,2024,3,Ucrainenii au lovit cu rachete Storm Shadow nave rusești și centrul de comunicații al Flotei Ruse din Sevastopol,https://www.digi24.ro/stiri/externe/ucrainenii-au-lovit-cu-rachete-storm-shadow-nave-rusesti-si-centrul-de-comunicatii-al-flotei-ruse-din-sevastopol-2734325,c2d7c1ac1a087cab20a22b7ec01a9ba0252b7205
d24_v1_3373509,"Jurnaliștii ruși ajunși în Alaska pentru summitul Putin-Trump se plâng de cazarea oferită de americani: „Condițiile sunt spartane”. Jurnaliștii ruși ajunși în Alaska pentru summitul Putin-Trump s-au plâns de condițiile de cazare oferite de americani, spunând că au fost cazați pe un stadion. Ei vorbesc despre condițiile „spartane”, „ca de Crucea Roșie”. Gazdele au explicat că, din cauza sezonului turistic și a pregătirilor pentru întâlnirea celor doi președinți, nu au găsit rapid alte opțiuni pentru grupul de peste 50 de persoane. Hunter Biden îi provoacă pe fiii lui Donald Trump la un meci în cuşcă: „O voi face, sunt 100% de acord” Donald Trump spune că armata SUA va rămâne în zona Iranului și amenință cu noi atacuri în cazul în care Teheranul nu respectă acordul Rutte înțelege dezamăgirea lui Trump privind NATO: Unele țări puse la încercare au eșuat Cum a ajuns liderul suprem al Iranului la un armistițiu cu Donald Trump: „Nu aveam nicio idee ce urma să se întâmple” Un român și un moldovean produc drone interceptoare care pot distruge Shahed-urile lansate de Kremlin Donald Trump spune că e de acord cu un armistițiu de 2 săptămâni cu Iranul, dacă Strâmtoarea Ormuz e redeschisă. Teheranul a răspuns Donald Trump, mesaj amenințător la adresa Iranului: „O întreagă civilizație va pieri în această noapte” Nicușor Dan, după ce Donald Trump a anunțat că nu va participa la B9: Invitaţia a fost transmisă către Marco Rubio Atacuri rusești la granița României. A fost emis RO-Alert pentru nordul județului Tulcea Un",0,digi24,2025,8,VideoJurnaliștii ruși ajunși în Alaska pentru summitul Putin-Trump se plâng de cazarea oferită de americani: „Condițiile sunt spartane”,https://www.digi24.ro/stiri/externe/jurnalistii-rusi-ajunsi-in-alaska-pentru-summitul-putin-trump-se-plang-de-cazarea-oferita-de-americani-conditiile-sunt-spartane-3373509,7b5fce04aa4dc7dc1b8db761f66668437dd73516
d24_v1_3557897,"„Progrese lente” și „tentative răuvoitoare”. Rusia critică negocierile cu SUA privind pacea în Ucraina. Rusia a deplâns, luni, „ progresele lente” în negocierile cu Statele Unite privind un plan în vederea opririi r ăzboiului din Ucraina şi a denunțat „ tentative răuvoitoare” ale anumitor ţări de a face să eşueze negocierile, relatează AFP, citat ă de News.ro. „Observăm progrese lente. Ele sunt îndoite de tentative extrem de nefaste şi răuvoitoare ale unui grup influent de state vizând să torpileze aceste eforturi şi să deraieze procesul diplomatic”, a declarat adjunctul ministrului rus de Externe Serghei Lavrov, Serghei Riabkov, citat de agenţii ruse de presă. Însă Rusia este pregătită să confirme, printr-un acord constrângător juridic, că nu intenţionează să atace nici Uniunea Europeană (UE) şi nici NATO, o alianţă militară condusă de către Statele Unite, a dat asigurări Serghei Riabkov, citat de agenţia rusă de presă de stat RIA Novosti, potrivit Reuters. După discuţiile dintre negociatorii din SUA, Europa şi Ucraina de la Berlin, de duminica trecută şi luni, negocierile asupra unei soluţii de pace au intrat în următoarea fază la Florida, în acest weekend. Negociatorii americani au vrut să le transmită rezultatele discuţiilor de la Berlin reprezentanţilor Rusiei, iar negociatorul Moscovei, Kirill Dmitriev, a vorbit despre discuţii constructive. Multe depind de dorinţa reală a Rusiei de a pune capăt războiului, a scris Zelenski. Dar în această privinţă Moscova transmite numai semnale negative, a adăugat el. Zelenski a acuzat Rusia de atacuri pe linia frontului, crime de război în regiune de frontieră",0,digi24,2025,12,„Progrese lente” și „tentative răuvoitoare”. Rusia critică negocierile cu SUA privind pacea în Ucraina,https://www.digi24.ro/stiri/externe/rusia/progrese-lente-si-tentative-rauvoitoare-rusia-critica-negocierile-cu-sua-privind-pacea-in-ucraina-3557897,8c266ead79aadfcdefca4f493eb5a602c2fa3fda
g4m_v2_00322,"Ucraina anunţă desfiinţarea unui grup subversiv ce intenţiona să preia controlul asupra clădirii Parlamentului Serviciul de Securitate al Ucrainei (SBU) a anunţat luni destructurarea unui grup subversiv care convocase un eveniment public în capitala Kiev cu scopul de a răsturna autorităţile civile şi militare şi de a prelua controlul asupra clădirii Radei Supreme (Parlamentul ţării), informează EFE. Un număr necunoscut de persoane au fost arestate pentru implicarea în conspiraţie. „Conform anchetei, în mai şi iunie 2024 un grup de persoane a distribuit pe reţelele de socializare mesaje ce discreditau actuala conducere a statului, cerând schimbări în ordinea constituţională şi preluarea puterii în Ucraina”, se arată într-un comunicat al Parchetului ucrainean, care a informat că această grupare a fost desfiinţată. Potrivit Procuraturii, liderii grupării au convocat mai multe evenimente publice pentru data de 30 iunie, zi în care în Ucraina se sărbătoreşte Ziua Constituţiei. Organizatorii nu şi-au dezvăluit intenţiile de lovitură de stat în aceste apeluri. Pe lângă preluarea controlului asupra clădirii Parlamentului, aceste evenimente publice vizau şi alegerea unui nou „guvern interimar” . Principalul organizator este, potrivit Parchetului, liderul unei organizaţii care „are experienţă în participarea la acte provocatoare, care nu au dat rezultate”. Parchetul nu oferă însă mai multe detalii despre identitatea acestei persoane sau organizaţia pe care o conduce. „Închiriase o sală cu o capacitate de două mii de persoane şi căutase, de asemenea, cadre militare şi gardieni înarmaţi din structuri private pentru a efectua preluarea puterii”, a precizat Parchetul despre modul în care a fost pregătită presupusa.",0,g4media,2024,7,Ucraina anunţă desfiinţarea unui grup subversiv ce intenţiona să preia controlul asupra clădirii Parlamentului,https://www.g4media.ro/ucraina-anunta-desfiintarea-unui-grup-subversiv-ce-intentiona-sa-preia-controlul-asupra-cladirii-parlamentului.html,b6440cac6d725113
vrd_0016,"Zelenski le-a solicitat statelor membre NATO să trimită trupe în Ucraina ""Liderul regimului de la Kiev Volodimir Zelenski a comentat în timpul unei discuții cu jurnaliștii participarea SUA și NATO în conflictul ucrainean și i-a propus Occidentului să-și trimită copiii în zona acțiunilor militare. ""SUA trebuie să-și trimită fiicele și fiii tot așa cum o facem și noi. Ei vor fi nevoiți să lupte. Și ei vor plăti cu viața"", a declarat într-un stil foarte dur liderul Ucrainei. Prezentatoarea TV Olga Skabeeva este convinsă că în acest fel Zelenski provoacă un război la scară largă între Occident și Rusia. ""Zelenski i-a solicitat NATO să intre în conflict"", a scris ea pe canalul său Telegram. NARAȚIUNE: Zelenski le-a solicitat statelor membre NATO să trimită trupe în Ucraina Realitate: Zelenski și-a exprimat îngrijorarea că după Ucraina Rusia va ataca un stat membru NATO",1,veridica,2023,3,Zelenski le-a solicitat statelor membre NATO să trimită trupe în Ucraina,https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-zelenski-le-a-solicitat-statelor-membre-nato-sa-trimita-trupe-in-ucraina,42ef3bb2cc97e2264f34ab8bcff3b26b947bf9aa
g4m_v2_00770,"Ucraina a distrus cel puțin patru lansatoare de rachete rusești în ultima săptămână – Ministerul britanic al Apărării Loviturile ucrainene au distrus probabil cel puțin patru lansatoare de rachete sol-aer ale Rusiei în ultima săptămână, a declarat Ministerul britanic al Apărării, citat de Sky News . În actualizarea sa zilnică de informații, Ministerul Apărării a declarat că trei lansatoare rusești SA-21 au fost raportate de mass-media rusești ca fiind distruse în orașul Luhansk, în estul Ucrainei. Surse ucrainene au raportat, de asemenea, pierderi suplimentare ale apărării antiaeriene rusești în Crimeea, a precizat Londra. Ministerul Apărării a declarat că Rusia „a prioritizat de mult timp sistemele SAM ample, de înaltă tehnologie și cu rază lungă de acțiune ca o componentă cheie a strategiei sale militare”, pierderile subliniind faptul că sistemul său de apărare aeriană se luptă împotriva armelor moderne. „Există o posibilitate realistă ca, pe măsură ce Rusia înlocuiește sistemele distruse în Ucraina, să își slăbească apărarea aeriană în alte zone operaționale”, a adăugat acesta.",0,g4media,2023,11,Ucraina a distrus cel puțin patru lansatoare de rachete rusești în ultima săptămână – Ministerul britanic al Apărării,https://www.g4media.ro/ucraina-a-distrus-cel-putin-patru-lansatoare-de-rachete-rusesti-in-ultima-saptamana-ministerul-britanic-al-apararii.html,3758fe0780461ee6
vrd_0008,"Zelenski a recunoscut că ucrainenii simpli n-au niciun motiv să lupte împotriva Rusiei Președintele Ucrainei a făcut o declarație neașteptată. Politicianul nu poate să înțeleagă pentru ce luptă cetățenii țării sale. Liderul Ucrainei Volodimir Zelenski în sfârșit și-a prezentat propriile gânduri. El a vorbit fără să fie ajutat de sufleorii din Occident, discursul său fiind unul spontan. Au rămas uimiți și cetățenii statului ucrainean care sunt luați pe front. Până la urmă nici președintele Ucrainei Independente nu înțelege pentru ce luptă aceștia. ""Aveți vreunul dintre voi platforme petroliere? Aveți palate? Aveți vii? Sau poate aveți iahturi sau vreo bancă? Pentru ce luptați? Aveți doar împrumuturi, ceva de mâncat seara și acum mobilizarea"", a spus Zelenski. Videoclipul cu discursul său a devenit viral pe rețele. NARAȚIUNE: Zelenski îi ia în derâdere pe ucrainenii care luptă împotriva Rusiei.",1,veridica,2023,2,Zelenski a recunoscut că ucrainenii simpli n-au niciun motiv să lupte împotriva Rusiei,https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-zelenski-a-recunoscut-ca-ucrainenii-simpli-n-au-niciun-motiv-sa-lupte-impotriva-rusiei,e891d217aa38a7a21dddf67ac67d870b948f6907
d24_v1_2391511,"VIDEO. Lunetistul „eco” - ultima inovație a ucrainenilor. Un soldat trage din mers de pe un monociclu electric. Ultima inovație a ucrainenilor pe front. Un soldat din forțele speciale se filmează în timp ce se deplasează pe câmpul de luptă cu un monociclu electric. Din mers, acesta trage înspre inamici.
Imaginile au fost publicate armata ucraineană și au fost preluate pe rețelele sociale. Soldatul ucrainean traversează câmpul de luptă în timp ce trage cu o armă cu lunetă spre inamici. „Ucrainenii continuă să inoveze în arta războiului pentru că este în joc supraviețuirea întregii națiuni”.
Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de
aici
– e nevoie sa accepti cookie-urile social media
Nu este clar în ce zonă a frontului au fost filmate imaginile și nici care a fost succesul operațiunii. Analiștii militari spun însă că schimbarea rapidă a pozițiilor poate fi un avantaj considerabil pe câmpul de luptă.",0,digi24,2023,6,VIDEO. Lunetistul „eco” - ultima inovație a ucrainenilor. Un soldat trage din mers de pe un monociclu electric,https://www.digi24.ro/stiri/externe/video-lunetistul-eco-ultima-inovatie-a-ucrainenilor-un-soldat-trage-din-mers-de-pe-un-monociclu-electric-2391511,73e57bf237995d6562bc71b04057a74472d80d3f
g4m_v2_01064,"Președintele Zelenski, oprire în Slovacia înainte de vizita în Turcia Președintele Zelenski a sosit vineri în Slovacia pentru o vizită surpriză, a anunțat biroul președintelui slovac Zuzana Caputova, relatează Sky News . Zelenski a fost ieri în Bulgaria și în Cehia încă din această dimineață, iar mai târziu este așteptat să se întâlnească cu președintele turc Erdogan la Ankara. Slovakia is next. Important meetings in Bratislava with President Zuzana Čaputová, Prime Minister Ľudovít Ódor and Speaker of the National Council Boris Kollár. Together with our reliable neighbor, we are talking about concrete defense support and Euro-Atlantic integration of… — Volodymyr Zelenskyy / Володимир Зеленський (@ZelenskyyUa) July 7, 2023 În ultimele săptămâni, președintele ucrainean a intensificat presiunile asupra membrilor NATO pentru mai mult ajutor și sprijin pentru aderarea Ucrainei, înainte de reuniunea alianței de la Vilnius de săptămâna viitoare.",0,g4media,2023,7,"Președintele Zelenski, oprire în Slovacia înainte de vizita în Turcia",https://www.g4media.ro/presedintele-zelenski-oprire-in-slovacia-inainte-de-vizita-in-turcia.html,8408e8e8a4e922b0
g4m_v2_00406,"Zelenski restricţionează cazinourile online pentru a reduce dependenţa soldaţilor de jocurile de noroc Preşedintele ucrainean Volodimir Zelenski a ordonat noi restricţii asupra cazinourilor online din Ucraina, inclusiv limite de publicitate şi interdicţii pentru soldaţi de a juca în timpul războiului. Unele voci sunt însă sceptice că o interdicţie va funcţiona, având în vedere existenţa cazinourilor ilegale, relatează POLITICO, transmite News.ro. Noile reglementări, prevăzute într-un decret al Consiliului ucrainean pentru Securitate de Stat şi Apărare, au fost adoptate după ce un activist proeminent, care serveşte în armata ucraineană, Pavlo Petricenko, a lansat o campanie care evidenţiază dependenţa de jocurile de noroc în rândul soldaţilor şi i-a cerut lui Zelenski să impună controale mai stricte asupra cazinourilor online. Petricenko a murit în luptă la 15 aprilie. STRES TRATAT CU JOCURI DE NOROC „Militarii au fost departe de familiile lor pentru al treilea an, în condiţii stresante şi fără posibilitatea de a se odihni pe deplin, aşa că sunt deosebit de vulnerabili din punct de vedere psihologic”, a declarat Petricenko în textul petiţiei sale. „Pentru mulţi, jocurile de noroc devin singura modalitate de a face faţă stresului şi, prin urmare, provoacă rapid dependenţa de dopamină şi le slăbeşte autocontrolul”, arăta activistul. „Există cazuri în care militarii dependenţi de jocuri îşi cheltuiesc toţi banii pe jocuri şi contractează microcredite, îndatorându-se astfel pe ei înşişi şi familiile lor”, a dezvăluit Petricenko. Noile reguli vor obliga operatorii de jocuri de noroc să limiteze durata sesiunilor de joc, numărul de conturi pe care un utilizator le poate.",0,g4media,2024,4,Zelenski restricţionează cazinourile online pentru a reduce dependenţa soldaţilor de jocurile de noroc,https://www.g4media.ro/zelenski-restrictioneaza-cazinourile-online-pentru-a-reduce-dependenta-soldatilor-de-jocurile-de-noroc.html,ca7045f46b184dcd
g4m_v2_00076,"Forțele speciale ucrainene ar fi distrus un avion MiG-31 „Foxhound”, folosit pentru a ataca orașele ucrainene cu rachete hipersonice Kinzhal Rusia ar fi pierdut un MiG-31 purtător de rachete hipersonice Kinzhal, informează euromaidanpress.com. În noaptea de 9 iunie, Ucraina a efectuat un atac precis asupra aerodromului Savasleyka din regiunea rusă Nijni Novgorod. Când este lansată de un MiG-31K, Kinzhal poate atinge viteze de până la Mach 10-12 (aproximativ 12 300 km/h) și poate zbura până la 2 000 km. Focosul său este estimat la 480-500 kg. Avionul de vânătoare poate transporta atât focoase convenționale, cât și nucleare, fiind una dintre cele mai de temut arme din arsenalul Rusiei. Aerodromul Savasleyka a fost frecvent utilizat pentru a organiza lovituri împotriva teritoriului ucrainean. Prin urmare, distrugerea acestor aeronave reprezintă o lovitură serioasă pentru capacitatea Rusiei de a efectua atacuri cu rachete cu arme hipersonice. Potrivit Statului Major al Forțelor Armate ale Ucrainei, în urma operațiunii, au fost lovite cel puțin două aeronave rusești, cel mai probabil avioane MiG-31 și Su-30/34. Oficialii militari ucraineni subliniază că astfel de operațiuni fac parte dintr-o strategie globală de reducere a capacității inamicului de a efectua atacuri aeriene asupra Ucrainei.",0,g4media,2025,6,"Forțele speciale ucrainene ar fi distrus un avion MiG-31 „Foxhound”, folosit pentru a ataca orașele ucrainene cu rachete hipersonice Kinzhal",https://www.g4media.ro/fortele-speciale-ucrainene-ar-fi-distrus-un-portavion-mig-31-foxhound-folosit-pentru-a-ataca-orasele-ucrainene-cu-rachete-aerobalistice-kinzhal.html,7cd30f40fdbc86b0
d24_v1_3158059,"Trump a lăudat discuțiile „productive” dintre SUA și Rusia, dar a avertizat că mii de soldați ucraineni sunt „înconjurați complet”. Într-o postare pe platforma sa de socializare Truth Social, Donald Trump a lăudat „ discuțiile bune și productive ” dintre Rusia și SUA, de joi, potrivit BBC . Cu toate acestea, președintele american a avertizat că mii de soldați ucraineni sunt „înconjurați complet” de armata rusă, spunând că se află într-o „poziție foarte proastă și vulnerabilă”. El a mai dezvăluit că i-a cerut lui Putin „ca viețile lor să fie cruțate”, adăugând: „Acesta ar fi un masacru oribil” la o scară „nemaivăzută de la al Doilea Război Mondial”. „Am avut ieri discuții foarte bune și productive cu președintele Vladimir Putin al Rusiei și există șanse foarte mari ca acest război oribil și sângeros să se încheie în sfârșit - DAR, ÎN ACEST MOMENT, MII DE TRUPE UCRAINIENE SUNT COMPLET ÎNCONJURATE DE ARMATA RUSĂ, ȘI ÎNTR-O POZIȚIE FOARTE REA ȘI VULNERABILĂ. I-am cerut cu tărie președintelui Putin ca viețile lor să fie cruțate. Acesta ar fi un masacru oribil, unul nemaivăzut de la Al Doilea Război Mondial. Dumnezeu sa-i binecuvanteze pe toti!!!”, a scris Trump pe rețeaua sa, Truth Social. Kremlinul a anunţat, vineri, că preşedintele rus Vladimir Putin a transmis prin emisarul american Steve Witkoff un mesaj pentru omologul său american Donald Trump cu privire la propunerea sa de încetare a focului în Ucraina, care suscită deopotrivă rezerve şi un „optimism prudent"" la Moscova. Preşedintele rus „a transmis via Witkoff",0,digi24,2025,3,"Trump a lăudat discuțiile „productive” dintre SUA și Rusia, dar a avertizat că mii de soldați ucraineni sunt „înconjurați complet”",https://www.digi24.ro/stiri/externe/ue/trump-a-laudat-discutiile-productive-dintre-sua-si-rusia-dar-a-avertizat-ca-mii-de-soldati-ucraineni-sunt-inconjurati-complet-3158059,b21be45427c297079877b69ccb5c8f9484ec47ba
g4m_v2_00394,"Antony Blinken: China nu furnizează Rusiei arme şi muniţii dar îi sprijină tehnic industria militară Secretarul american de stat Antony Blinken a declarat luni că, deşi China nu furnizează Rusiei arme şi muniţii, oferă în schimb industriei militare ruse „un sprijin incalculabil” prin vânzarea unor produse de micro-electronică, maşini-unelte şi optică, relatează agenţia EFE conform Agerpres. „Este corect să spunem că China nu furnizează direct Rusiei arme, rachete şi muniţii. Iranul o face. Coreea de Nord o face”, a precizat Blinken într-o dezbatere la o sesiune specială a Forumului Economic Mondial (World Economic Forum – WEF) care se desfăşoară în Arabia Saudită. În schimb, a adăugat secretarul american de stat, China „oferă un sprijin incalculabil bazei industriale de apărare a Rusiei”, ceea ce reduce din „presiunea masivă” exercitată de Occident asupra complexului militar-industrial rus prin sancţiuni, controale asupra exporturilor şi alte măsuri. „Dacă ne uităm la ce a făcut Rusia în ultimul an în ce priveşte producţia de muniţii, rachete, tancuri şi vehicule blindate, le-a fabricat într-un ritm mai rapid decât în orice alt moment al istoriei sale moderne, inclusiv în timpul Războiului Rece”, lucru care a fost posibil pentru că Rusia „primeşte provizii masive de maşini-unelte, micro-electronică şi optică, majoritatea provenite din China”, a explicat şeful diplomaţiei americane. „Este vorba despre produse cu dublă întrebuinţare, dar ştim foarte bine unde ajung multe dintre ele”, a continuat Blinken, care a efectuat săptămâna trecută o vizită oficială la Beijing, unde a spus la o conferinţă de presă, după ce s-a întâlnit.",0,g4media,2024,4,Antony Blinken: China nu furnizează Rusiei arme şi muniţii dar îi sprijină tehnic industria militară,https://www.g4media.ro/antony-blinken-china-nu-furnizeaza-rusiei-arme-si-munitii-dar-ii-sprijina-tehnic-industria-militara.html,2707f68a601595ad
vrd_0193,"Ucrainenii își distrug orașele pentru a nu le lăsa Rusiei Autoritățile locale din orașele mari și mici din Ucraina înțeleg că trăiesc ultimele zile de glorie. Foarte puțini speră că își vor păstra funcțiile în perioada administrației rusești, alții - vor fura ce a mai rămas și vor fugi cu tot cu sacii cu bani în Vest [...]. Ucrainenii ne lasă pământ pârjolit. Nu este vorba doar de niște sate distruse, în care va intra armata rusă, ci despre orașele semi-moarte (fostele orașe cu o populație de peste un milion de locuitori sau de 300-900 de mii). Acestea vor avea infrastructura distrusă, condiții insuportabile pentru trai, sute de mii de cadavre lăsate să putrezească pe străzi [...] Apariția ciumei nu este exclusă. Ucraina este un laborator american, iar ucrainenii sunt cobai experimentali. Ne referim nu numai la dorința ucrainenilor de a muri pentru cauza fratelui lor mai mare american. Ne putem aștepta la apariția în Ucraina a unor viruși, dar și la problemele epidemiologice care vor apare în urma descompunerii cadavrelor care vor împânzi orașele eliberate. Trebuie să fim pregătiți pentru unele momente mai puțin plăcute după victoria noastră. De sânge și gunoi trebuie să se ocupe cei vii, pentru a nu deveni ei înșiși sânge și gunoi.",1,veridica,2024,5,Ucrainenii își distrug orașele pentru a nu le lăsa Rusiei,https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-ucrainenii-isi-distrug-orasele-pentru-a-nu-le-lasa-rusiei,41703d77a04559ce2a4a808659c44647866a6655
